Season,Country,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,Region,H3_FINAL,H1_FINAL,H1pdm_FINAL,H3_PROP,H1_PROP,H1pdm_PROP,B_PROP,IS_H1_DOM,IS_H3_DOM,IS_H1pdm_DOM,IS_B_DOM,Y_SINCE_LAST_H3,Y_SINCE_LAST_H1,Y_SINCE_LAST_H1pdm,Y_SINCE_LAST_B
2005,Denmark,0,314,1,0,25,0,26,0,0,111,111,137,Northern Europe,25,1,0,0.182481751824818,0.0072992700729927,0,0.81021897810219,0,0,0,1,1,>3,NA,3
2006,Denmark,0,295,9,0,141,1,151,0,0,0,0,151,Northern Europe,141.94,9.06,0,0.94,0.06,0,0,0,1,0,0,2,>4,NA,1
2007,Denmark,0,204,48,0,6,1,55,0,0,38,38,93,Northern Europe,6.11111111111111,48.8888888888889,0,0.0657108721624851,0.52568697729988,0,0.408602150537634,1,0,0,1,1,>5,NA,2
2008,Denmark,0,2296,20,0,492,38,550,3,14,3,20,570,Northern Europe,528.515625,21.484375,0,0.927220394736842,0.0376918859649123,0,0.0350877192982456,0,1,0,0,2,1,NA,1
2009,Denmark,11620,11600,4,2126,15,3,2148,0,0,14,14,2162,Northern Europe,15.020979020979,4.00559440559441,2128.97342657343,0.00694772387649353,0.00185272636706494,0.984724064095017,0.00647548566142461,0,0,1,0,1,NA,NA,2
2010,Denmark,2923,3312,0,462,12,0,474,87,353,0,440,914,Northern Europe,12,0,462,0.0131291028446389,0,0.5054704595186,0.481400437636761,0,0,1,1,2,NA,1,3
2011,Denmark,0,1774,0,3,72,0,75,13,5,18,36,111,Northern Europe,72,0,3,0.648648648648649,0,0.027027027027027,0.324324324324324,0,1,0,1,3,NA,1,1
2012,Denmark,0,16631,0,137,754,1297,2188,464,15,855,1334,3522,Northern Europe,1851.57351290685,0,336.426487093154,0.525716499973551,0,0.0955214330190669,0.378762067007382,0,1,0,1,1,NA,2,1
2013,Denmark,0,13188,0,557,48,462,1067,9,0,95,104,1171,Northern Europe,84.6545454545455,0,982.345454545454,0.0722925238723702,0,0.838894495768962,0.0888129803586678,0,0,1,0,1,NA,3,1
2014,Denmark,0,25012,0,417,659,1031,2107,192,9,357,558,2665,Northern Europe,1290.43959107807,0,816.560408921933,0.484217482580888,0,0.306401654379712,0.2093808630394,0,1,1,1,2,NA,1,2
2015,Denmark,0,28268,0,964,96,1404,2464,176,643,1900,2719,5183,Northern Europe,223.154716981132,0,2240.84528301887,0.0430551257922308,0,0.432345221496984,0.524599652710785,0,0,1,1,1,NA,1,1
2016,Denmark,0,32362,0,13,1893,2612,4518,30,3,249,282,4800,Northern Europe,4487.18467995803,0,30.8153200419727,0.934830141657922,0,0.00641985834207765,0.05875,0,1,0,0,2,NA,1,1
2017,Denmark,0,65065,0,790,964,2990,4744,3202,3,8689,11894,16638,Northern Europe,2607.30672748005,0,2136.69327251995,0.156707941307852,0,0.128422483021995,0.714869575670153,0,0,0,1,1,NA,2,2
2018,Denmark,0,63040,0,1900,1275,8390,11565,5,6,119,130,11695,Northern Europe,4644.2125984252,0,6920.7874015748,0.397110953264232,0,0.591773185256503,0.0111158614792646,0,1,1,0,2,NA,3,1
2019,Denmark,0,52713,0,939,1516,4019,6474,2,160,591,753,7227,Northern Europe,3997.79389002037,0,2476.20610997963,0.553174746093866,0,0.342632642864208,0.104192611041926,0,1,1,0,1,NA,1,2
2007,Estonia,0,943,133,0,1,25,159,0,0,7,7,166,Northern Europe,1.1865671641791,157.813432835821,0,0.00714799496493436,0.95068333033627,0,0.0421686746987952,1,0,0,0,NA,NA,NA,NA
2008,Estonia,0,2644,3,0,138,129,270,0,0,206,206,476,Northern Europe,264.255319148936,5.74468085106383,0,0.555158233506168,0.0120686572501341,0,0.432773109243697,0,1,0,1,>1,1,NA,>1
2009,Estonia,4323,4356,0,898,2,132,1032,0,0,24,24,1056,Northern Europe,2.29333333333333,0,1029.70666666667,0.00217171717171717,0,0.97510101010101,0.0227272727272727,0,0,1,0,1,NA,NA,1
2010,Estonia,315,5244,0,597,3,229,829,0,0,144,144,973,Northern Europe,4.145,0,824.855,0.00426002055498458,0,0.847744090441932,0.147995889003083,0,0,1,0,2,NA,1,2
2011,Estonia,0,4075,0,0,146,243,389,0,0,32,32,421,Northern Europe,389,0,0,0.923990498812352,0,0,0.0760095011876485,0,1,0,0,3,NA,1,3
2012,Estonia,0,4490,1,16,42,422,481,0,0,231,231,712,Northern Europe,342.406779661017,8.15254237288136,130.440677966102,0.480908398400305,0.011450199961912,0.183203199390592,0.324438202247191,0,1,0,1,1,NA,2,4
2013,Estonia,0,3341,0,116,21,266,403,0,0,0,0,403,Northern Europe,61.7737226277372,0,341.226277372263,0.153284671532847,0,0.846715328467153,0,0,0,1,0,1,NA,3,1
2014,Estonia,0,4165,0,20,61,498,579,19,0,173,192,771,Northern Europe,436.037037037037,0,142.962962962963,0.565547389153096,0,0.185425373492818,0.249027237354086,0,1,0,1,2,NA,1,2
2015,Estonia,0,5251,0,124,0,346,470,0,14,273,287,757,Northern Europe,0,0,470,0,0,0.620871862615588,0.379128137384412,0,0,1,1,1,NA,2,1
2016,Estonia,0,8235,0,0,95,1294,1389,23,0,104,127,1516,Northern Europe,1389,0,0,0.91622691292876,0,0,0.0837730870712401,0,1,0,0,2,NA,1,1
2017,Estonia,0,10919,0,48,53,918,1019,51,0,1514,1565,2584,Northern Europe,534.722772277228,0,484.277227722772,0.206936057382828,0,0.18741378781841,0.605650154798762,0,1,0,1,1,NA,2,2
2018,Estonia,0,11136,0,129,18,2176,2323,0,0,51,51,2374,Northern Europe,284.448979591837,0,2038.55102040816,0.119818441277101,0,0.858698829152554,0.0214827295703454,0,0,1,0,1,NA,3,1
2019,Estonia,0,5222,0,58,26,264,348,0,54,109,163,511,Northern Europe,107.714285714286,0,240.285714285714,0.210791165781381,0,0.470226446743081,0.318982387475538,0,1,1,1,2,NA,1,2
2002,Finland,0,0,8,0,20,52,80,0,0,225,225,305,Northern Europe,57.1428571428571,22.8571428571429,0,0.187353629976581,0.0749414519906323,0,0.737704918032787,0,0,0,1,NA,NA,NA,NA
2003,Finland,0,0,0,0,170,508,678,0,0,5,5,683,Northern Europe,678,0,0,0.992679355783309,0,0,0.00732064421669107,0,1,0,0,>1,>1,NA,1
2004,Finland,0,0,2,0,133,22,157,0,0,9,9,166,Northern Europe,154.674074074074,2.32592592592593,0,0.931771530566711,0.0140116019634092,0,0.0542168674698795,0,1,0,0,1,>2,NA,2
2005,Finland,0,0,8,0,57,19,84,0,0,86,86,170,Northern Europe,73.6615384615385,10.3384615384615,0,0.433303167420815,0.0608144796380091,0,0.505882352941176,0,1,0,1,1,>3,NA,3
2006,Finland,0,0,1,0,105,31,137,0,0,3,3,140,Northern Europe,135.707547169811,1.29245283018868,0,0.96933962264151,0.00923180592991914,0,0.0214285714285714,0,1,0,0,1,>4,NA,1
